,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan,FLOPS,AVGVimPreprocessTime,AVGVimPredictTime,AVGVimTFLitePredictTime
134,135,3,2048,1024,512,0.5,5,0 days 00:00:00.012603,0 days 00:00:51.491528,92.0,92.4,78,9560198.0,0 days 00:00:00.053562,0 days 00:00:00.282986,0 days 00:00:00.001973
135,136,3,2048,1024,512,0.5,7,0 days 00:00:00.012603,0 days 00:00:58.529821,91.8,92.0,77,18713222.0,0 days 00:00:00.057848,0 days 00:00:00.281831,0 days 00:00:00.003733
136,137,3,2048,1024,768,0.25,2,0 days 00:00:00.010080,0 days 00:00:50.378139,86.6,87.0,67,1023086.0,0 days 00:00:00.051914,0 days 00:00:00.281135,0 days 00:00:00.000334
137,138,3,2048,1024,768,0.25,3,0 days 00:00:00.010080,0 days 00:01:05.715260,95.8,96.2,80,2280446.0,0 days 00:00:00.059653,0 days 00:00:00.290636,0 days 00:00:00.000597
138,139,3,2048,1024,768,0.25,5,0 days 00:00:00.010080,0 days 00:00:52.795674,94.8,95.4,77,6303998.0,0 days 00:00:00.051814,0 days 00:00:00.276286,0 days 00:00:00.001458
139,140,3,2048,1024,768,0.25,7,0 days 00:00:00.010080,0 days 00:00:55.652906,94.6,95.4,73,12339326.0,0 days 00:00:00.048032,0 days 00:00:00.276665,0 days 00:00:00.002690
140,141,3,2048,1024,1024,0.0,2,0 days 00:00:00.010938,0 days 00:00:16.968862,81.2,80.2,32,796406.0,0 days 00:00:00.052036,0 days 00:00:00.270865,0 days 00:00:00.000293
141,142,3,2048,1024,1024,0.0,3,0 days 00:00:00.010938,0 days 00:01:06.029718,93.6,94.0,80,1775446.0,0 days 00:00:00.058344,0 days 00:00:00.274203,0 days 00:00:00.000470
142,143,3,2048,1024,1024,0.0,5,0 days 00:00:00.010938,0 days 00:00:50.198019,93.4,94.0,70,4908374.0,0 days 00:00:00.052286,0 days 00:00:00.291098,0 days 00:00:00.001077
143,144,3,2048,1024,1024,0.0,7,0 days 00:00:00.010938,0 days 00:00:48.880477,93.4,93.8,67,9607766.0,0 days 00:00:00.044627,0 days 00:00:00.286787,0 days 00:00:00.001939
144,145,3,2048,2048,512,0.75,2,0 days 00:00:00.010161,0 days 00:00:38.230304,82.4,83.2,56,1551302.0,0 days 00:00:00.055780,0 days 00:00:00.279907,0 days 00:00:00.000447
145,146,3,2048,2048,512,0.75,3,0 days 00:00:00.010161,0 days 00:01:06.418276,92.6,93.0,80,3458182.0,0 days 00:00:00.063990,0 days 00:00:00.274345,0 days 00:00:00.000798
146,147,3,2048,2048,512,0.75,5,0 days 00:00:00.010161,0 days 00:00:55.848329,92.4,92.8,79,9560198.0,0 days 00:00:00.060368,0 days 00:00:00.274631,0 days 00:00:00.001973
147,148,3,2048,2048,512,0.75,7,0 days 00:00:00.010161,0 days 00:01:02.498451,93.2,93.6,80,18713222.0,0 days 00:00:00.054984,0 days 00:00:00.284135,0 days 00:00:00.003723
148,149,3,2048,2048,1024,0.5,2,0 days 00:00:00.008269,0 days 00:00:47.445847,89.2,89.4,68,796406.0,0 days 00:00:00.043515,0 days 00:00:00.275658,0 days 00:00:00.000278
149,150,3,2048,2048,1024,0.5,3,0 days 00:00:00.008269,0 days 00:00:59.678849,93.2,93.6,78,1775446.0,0 days 00:00:00.046857,0 days 00:00:00.280362,0 days 00:00:00.000463
150,151,3,2048,2048,1024,0.5,5,0 days 00:00:00.008269,0 days 00:00:50.582158,93.4,93.8,73,4908374.0,0 days 00:00:00.059746,0 days 00:00:00.281907,0 days 00:00:00.001065
151,152,3,2048,2048,1024,0.5,7,0 days 00:00:00.008269,0 days 00:00:47.219366,93.4,93.6,64,9607766.0,0 days 00:00:00.051432,0 days 00:00:00.296951,0 days 00:00:00.001969
152,153,3,2048,2048,1536,0.25,2,0 days 00:00:00.020926,0 days 00:01:08.263519,90.4,90.8,80,528046.0,0 days 00:00:00.042405,0 days 00:00:00.272449,0 days 00:00:00.000243
153,154,3,2048,2048,1536,0.25,3,0 days 00:00:00.020926,0 days 00:00:54.815037,90.4,90.8,67,1177086.0,0 days 00:00:00.053541,0 days 00:00:00.273544,0 days 00:00:00.000398
154,155,3,2048,2048,1536,0.25,5,0 days 00:00:00.020926,0 days 00:00:50.534235,95.2,95.6,71,3254014.0,0 days 00:00:00.044027,0 days 00:00:00.276941,0 days 00:00:00.000964
155,156,3,2048,2048,1536,0.25,7,0 days 00:00:00.020926,0 days 00:00:51.014254,95.0,95.8,75,6369406.0,0 days 00:00:00.044046,0 days 00:00:00.275092,0 days 00:00:00.001670
156,157,3,2048,2048,2048,0.0,2,0 days 00:00:00.006875,0 days 00:01:04.067983,90.8,91.0,80,404574.0,0 days 00:00:00.042421,0 days 00:00:00.284180,0 days 00:00:00.000201
157,158,3,2048,2048,2048,0.0,3,0 days 00:00:00.006875,0 days 00:00:53.126177,94.2,94.8,78,901774.0,0 days 00:00:00.044272,0 days 00:00:00.280084,0 days 00:00:00.000306
158,159,3,2048,2048,2048,0.0,5,0 days 00:00:00.006875,0 days 00:00:44.741304,94.0,94.4,58,2492814.0,0 days 00:00:00.052877,0 days 00:00:00.275183,0 days 00:00:00.000654
159,160,3,2048,2048,2048,0.0,7,0 days 00:00:00.006875,0 days 00:00:40.743701,92.6,93.4,58,4879374.0,0 days 00:00:00.046368,0 days 00:00:00.278693,0 days 00:00:00.001074
160,161,3,4096,256,64,0.75,2,0 days 00:00:00.079544,0 days 00:00:15.775672,66.4,76.4,19,12338550.0,0 days 00:00:00.318210,0 days 00:00:00.280257,0 days 00:00:00.002810
161,162,3,4096,256,64,0.75,3,0 days 00:00:00.079544,0 days 00:00:52.526008,80.6,78.0,45,27507990.0,0 days 00:00:00.304751,0 days 00:00:00.288142,0 days 00:00:00.005552
162,163,3,4096,256,64,0.75,5,0 days 00:00:00.079544,0 days 00:01:41.098963,95.2,95.6,74,76050198.0,0 days 00:00:00.301457,0 days 00:00:00.296277,0 days 00:00:00.014457
163,164,3,4096,256,64,0.75,7,0 days 00:00:00.079544,0 days 00:01:57.334289,87.6,88.6,60,148863510.0,0 days 00:00:00.287721,0 days 00:00:00.294768,0 days 00:00:00.028075
164,165,3,4096,256,128,0.5,2,0 days 00:00:00.042735,0 days 00:00:12.458111,74.6,74.2,19,6188142.0,0 days 00:00:00.178925,0 days 00:00:00.281003,0 days 00:00:00.001478
165,166,3,4096,256,128,0.5,3,0 days 00:00:00.042735,0 days 00:01:08.402762,90.6,91.0,69,13795902.0,0 days 00:00:00.173477,0 days 00:00:00.293876,0 days 00:00:00.002873
166,167,3,4096,256,128,0.5,5,0 days 00:00:00.042735,0 days 00:01:22.526404,95.6,96.0,77,38140734.0,0 days 00:00:00.165111,0 days 00:00:00.289872,0 days 00:00:00.007487
167,168,3,4096,256,128,0.5,7,0 days 00:00:00.042735,0 days 00:01:32.403347,94.0,94.6,70,74657982.0,0 days 00:00:00.177102,0 days 00:00:00.287125,0 days 00:00:00.014305
168,169,3,4096,256,192,0.25,2,0 days 00:00:00.036969,0 days 00:00:29.377929,73.2,78.8,43,4137758.0,0 days 00:00:00.134152,0 days 00:00:00.273586,0 days 00:00:00.001059
169,170,3,4096,256,192,0.25,3,0 days 00:00:00.036969,0 days 00:00:29.473096,78.6,79.6,36,9224718.0,0 days 00:00:00.133516,0 days 00:00:00.279801,0 days 00:00:00.002016
170,171,3,4096,256,192,0.25,5,0 days 00:00:00.036969,0 days 00:01:19.360212,94.0,94.6,80,25502990.0,0 days 00:00:00.124014,0 days 00:00:00.291003,0 days 00:00:00.005104
171,172,3,4096,256,192,0.25,7,0 days 00:00:00.036969,0 days 00:01:29.260610,95.8,95.8,80,49920398.0,0 days 00:00:00.128564,0 days 00:00:00.297336,0 days 00:00:00.009851
172,173,3,4096,256,256,0.0,2,0 days 00:00:00.032504,0 days 00:00:23.018642,72.6,75.0,36,3114718.0,0 days 00:00:00.116971,0 days 00:00:00.281831,0 days 00:00:00.000811
173,174,3,4096,256,256,0.0,3,0 days 00:00:00.032504,0 days 00:01:00.939459,85.6,86.4,65,6944078.0,0 days 00:00:00.120878,0 days 00:00:00.285362,0 days 00:00:00.001517
174,175,3,4096,256,256,0.0,5,0 days 00:00:00.032504,0 days 00:01:05.425493,91.0,91.6,77,19198030.0,0 days 00:00:00.110652,0 days 00:00:00.278872,0 days 00:00:00.003820
175,176,3,4096,256,256,0.0,7,0 days 00:00:00.032504,0 days 00:01:15.898133,94.2,94.6,80,37578958.0,0 days 00:00:00.108993,0 days 00:00:00.283368,0 days 00:00:00.007245
176,177,3,4096,512,128,0.75,2,0 days 00:00:00.052198,0 days 00:00:45.785384,74.4,77.2,42,6188142.0,0 days 00:00:00.187500,0 days 00:00:00.278127,0 days 00:00:00.001490
177,178,3,4096,512,128,0.75,3,0 days 00:00:00.052198,0 days 00:01:13.900162,94.2,94.4,80,13795902.0,0 days 00:00:00.178163,0 days 00:00:00.282020,0 days 00:00:00.002974
178,179,3,4096,512,128,0.75,5,0 days 00:00:00.052198,0 days 00:01:22.980425,94.4,94.6,78,38140734.0,0 days 00:00:00.177829,0 days 00:00:00.288015,0 days 00:00:00.007378
179,180,3,4096,512,128,0.75,7,0 days 00:00:00.052198,0 days 00:01:50.933662,96.4,96.6,80,74657982.0,0 days 00:00:00.173336,0 days 00:00:00.319842,0 days 00:00:00.014509
180,181,3,4096,512,256,0.5,2,0 days 00:00:00.024869,0 days 00:00:09.340372,68.4,74.6,17,3114718.0,0 days 00:00:00.113693,0 days 00:00:00.283776,0 days 00:00:00.000795
181,182,3,4096,512,256,0.5,3,0 days 00:00:00.024869,0 days 00:00:35.345306,81.8,81.2,50,6944078.0,0 days 00:00:00.120050,0 days 00:00:00.276436,0 days 00:00:00.001513
182,183,3,4096,512,256,0.5,5,0 days 00:00:00.024869,0 days 00:01:14.825569,91.2,91.8,80,19198030.0,0 days 00:00:00.110294,0 days 00:00:00.276768,0 days 00:00:00.003831
183,184,3,4096,512,256,0.5,7,0 days 00:00:00.024869,0 days 00:01:12.190876,93.0,93.0,76,37578958.0,0 days 00:00:00.114486,0 days 00:00:00.282836,0 days 00:00:00.007252
184,185,3,4096,512,384,0.25,2,0 days 00:00:00.020781,0 days 00:00:42.421192,81.6,81.4,55,2046022.0,0 days 00:00:00.093466,0 days 00:00:00.282480,0 days 00:00:00.000530
185,186,3,4096,512,384,0.25,3,0 days 00:00:00.020781,0 days 00:00:39.926413,85.6,85.0,54,4561222.0,0 days 00:00:00.087577,0 days 00:00:00.287220,0 days 00:00:00.001012
186,187,3,4096,512,384,0.25,5,0 days 00:00:00.020781,0 days 00:01:08.757222,95.6,95.8,80,12609862.0,0 days 00:00:00.091373,0 days 00:00:00.275179,0 days 00:00:00.002499
187,188,3,4096,512,384,0.25,7,0 days 00:00:00.020781,0 days 00:01:10.435188,94.2,94.8,76,24682822.0,0 days 00:00:00.097099,0 days 00:00:00.283307,0 days 00:00:00.004732
188,189,3,4096,512,512,0.0,2,0 days 00:00:00.019507,0 days 00:00:18.790333,78.8,77.6,29,1551302.0,0 days 00:00:00.092725,0 days 00:00:00.272639,0 days 00:00:00.000438
189,190,3,4096,512,512,0.0,3,0 days 00:00:00.019507,0 days 00:00:57.621868,90.4,90.6,67,3458182.0,0 days 00:00:00.093409,0 days 00:00:00.279959,0 days 00:00:00.000821
190,191,3,4096,512,512,0.0,5,0 days 00:00:00.019507,0 days 00:00:58.854174,91.6,91.8,76,9560198.0,0 days 00:00:00.077029,0 days 00:00:00.280350,0 days 00:00:00.001993
191,192,3,4096,512,512,0.0,7,0 days 00:00:00.019507,0 days 00:01:00.338592,94.2,94.8,79,18713222.0,0 days 00:00:00.087009,0 days 00:00:00.281107,0 days 00:00:00.003745
192,193,3,4096,1024,256,0.75,2,0 days 00:00:00.022002,0 days 00:00:14.061108,79.0,80.0,27,3114718.0,0 days 00:00:00.113383,0 days 00:00:00.279087,0 days 00:00:00.000788
193,194,3,4096,1024,256,0.75,3,0 days 00:00:00.022002,0 days 00:00:56.403467,85.4,86.0,71,6944078.0,0 days 00:00:00.114521,0 days 00:00:00.295801,0 days 00:00:00.001575
194,195,3,4096,1024,256,0.75,5,0 days 00:00:00.022002,0 days 00:01:08.686141,92.0,92.4,77,19198030.0,0 days 00:00:00.117332,0 days 00:00:00.289113,0 days 00:00:00.003850
195,196,3,4096,1024,256,0.75,7,0 days 00:00:00.022002,0 days 00:01:16.514514,93.2,93.6,80,37578958.0,0 days 00:00:00.118691,0 days 00:00:00.290430,0 days 00:00:00.007287
196,197,3,4096,1024,512,0.5,2,0 days 00:00:00.015944,0 days 00:00:17.589760,81.6,82.6,30,1551302.0,0 days 00:00:00.087502,0 days 00:00:00.274717,0 days 00:00:00.000444
197,198,3,4096,1024,512,0.5,3,0 days 00:00:00.015944,0 days 00:01:12.598145,92.4,92.6,80,3458182.0,0 days 00:00:00.093103,0 days 00:00:00.273688,0 days 00:00:00.000793
198,199,3,4096,1024,512,0.5,5,0 days 00:00:00.015944,0 days 00:00:59.232103,92.6,93.4,80,9560198.0,0 days 00:00:00.086246,0 days 00:00:00.284398,0 days 00:00:00.001970
199,200,3,4096,1024,512,0.5,7,0 days 00:00:00.015944,0 days 00:01:00.780726,93.2,93.2,74,18713222.0,0 days 00:00:00.077295,0 days 00:00:00.285901,0 days 00:00:00.003748
200,201,3,4096,1024,768,0.25,2,0 days 00:00:00.015680,0 days 00:00:37.777158,86.2,86.8,54,1023086.0,0 days 00:00:00.077194,0 days 00:00:00.281745,0 days 00:00:00.000338
201,202,3,4096,1024,768,0.25,3,0 days 00:00:00.015680,0 days 00:01:04.734368,95.6,95.8,80,2280446.0,0 days 00:00:00.073336,0 days 00:00:00.282253,0 days 00:00:00.000594
202,203,3,4096,1024,768,0.25,5,0 days 00:00:00.015680,0 days 00:00:51.270541,95.2,95.4,69,6303998.0,0 days 00:00:00.072617,0 days 00:00:00.293162,0 days 00:00:00.001430
203,204,3,4096,1024,768,0.25,7,0 days 00:00:00.015680,0 days 00:00:58.357170,96.6,96.6,74,12339326.0,0 days 00:00:00.072634,0 days 00:00:00.278697,0 days 00:00:00.002662
204,205,3,4096,1024,1024,0.0,2,0 days 00:00:00.013718,0 days 00:00:55.153489,89.2,89.2,76,796406.0,0 days 00:00:00.067215,0 days 00:00:00.271897,0 days 00:00:00.000266
205,206,3,4096,1024,1024,0.0,3,0 days 00:00:00.013718,0 days 00:01:01.961893,93.0,93.8,80,1775446.0,0 days 00:00:00.067766,0 days 00:00:00.276174,0 days 00:00:00.000467
206,207,3,4096,1024,1024,0.0,5,0 days 00:00:00.013718,0 days 00:00:54.079928,94.4,95.2,75,4908374.0,0 days 00:00:00.062558,0 days 00:00:00.276326,0 days 00:00:00.001100
207,208,3,4096,1024,1024,0.0,7,0 days 00:00:00.013718,0 days 00:00:47.800006,94.2,94.4,66,9607766.0,0 days 00:00:00.067160,0 days 00:00:00.287203,0 days 00:00:00.001926
208,209,3,4096,2048,512,0.75,2,0 days 00:00:00.019323,0 days 00:00:25.410638,81.8,82.6,41,1551302.0,0 days 00:00:00.071740,0 days 00:00:00.280856,0 days 00:00:00.000439
209,210,3,4096,2048,512,0.75,3,0 days 00:00:00.019323,0 days 00:01:08.733005,93.2,93.2,80,3458182.0,0 days 00:00:00.093194,0 days 00:00:00.284174,0 days 00:00:00.000817
210,211,3,4096,2048,512,0.75,5,0 days 00:00:00.019323,0 days 00:01:01.937974,93.4,93.4,80,9560198.0,0 days 00:00:00.077109,0 days 00:00:00.282969,0 days 00:00:00.002001
211,212,3,4096,2048,512,0.75,7,0 days 00:00:00.019323,0 days 00:01:00.038446,93.2,93.6,76,18713222.0,0 days 00:00:00.081252,0 days 00:00:00.278198,0 days 00:00:00.003746
212,213,3,4096,2048,1024,0.5,2,0 days 00:00:00.010978,0 days 00:00:49.861061,88.0,87.6,69,796406.0,0 days 00:00:00.065834,0 days 00:00:00.276328,0 days 00:00:00.000259
213,214,3,4096,2048,1024,0.5,3,0 days 00:00:00.010978,0 days 00:00:56.948180,92.4,93.2,78,1775446.0,0 days 00:00:00.066399,0 days 00:00:00.277989,0 days 00:00:00.000482
214,215,3,4096,2048,1024,0.5,5,0 days 00:00:00.010978,0 days 00:00:53.957468,94.2,94.6,75,4908374.0,0 days 00:00:00.063968,0 days 00:00:00.279386,0 days 00:00:00.001089
215,216,3,4096,2048,1024,0.5,7,0 days 00:00:00.010978,0 days 00:00:50.444009,93.8,94.4,73,9607766.0,0 days 00:00:00.082043,0 days 00:00:00.281084,0 days 00:00:00.001920
216,217,3,4096,2048,1536,0.25,2,0 days 00:00:00.011898,0 days 00:01:12.119156,91.2,91.2,80,528046.0,0 days 00:00:00.070028,0 days 00:00:00.288069,0 days 00:00:00.000256
217,218,3,4096,2048,1536,0.25,3,0 days 00:00:00.011898,0 days 00:01:01.491399,94.6,95.0,80,1177086.0,0 days 00:00:00.054642,0 days 00:00:00.284069,0 days 00:00:00.000401
218,219,3,4096,2048,1536,0.25,5,0 days 00:00:00.011898,0 days 00:00:56.123100,95.4,95.6,72,3254014.0,0 days 00:00:00.065964,0 days 00:00:00.274853,0 days 00:00:00.000941
219,220,3,4096,2048,1536,0.25,7,0 days 00:00:00.011898,0 days 00:00:53.106033,95.8,95.8,68,6369406.0,0 days 00:00:00.060314,0 days 00:00:00.274440,0 days 00:00:00.001696
220,221,3,4096,2048,2048,0.0,2,0 days 00:00:00.012632,0 days 00:01:08.028416,90.8,91.4,78,404574.0,0 days 00:00:00.058963,0 days 00:00:00.272919,0 days 00:00:00.000190
221,222,3,4096,2048,2048,0.0,3,0 days 00:00:00.012632,0 days 00:01:01.297106,93.6,94.2,75,901774.0,0 days 00:00:00.064573,0 days 00:00:00.281978,0 days 00:00:00.000298
222,223,3,4096,2048,2048,0.0,5,0 days 00:00:00.012632,0 days 00:00:45.236084,94.0,94.6,63,2492814.0,0 days 00:00:00.067981,0 days 00:00:00.285258,0 days 00:00:00.000660
223,224,3,4096,2048,2048,0.0,7,0 days 00:00:00.012632,0 days 00:00:44.941233,93.6,94.2,68,4879374.0,0 days 00:00:00.061546,0 days 00:00:00.282467,0 days 00:00:00.001112
224,225,3,4096,4096,1024,0.75,2,0 days 00:00:00.014471,0 days 00:00:36.023482,85.0,83.4,52,796406.0,0 days 00:00:00.068620,0 days 00:00:00.268952,0 days 00:00:00.000277
225,226,3,4096,4096,1024,0.75,3,0 days 00:00:00.014471,0 days 00:01:12.876961,93.2,94.0,80,1775446.0,0 days 00:00:00.062935,0 days 00:00:00.273494,0 days 00:00:00.000468
226,227,3,4096,4096,1024,0.75,5,0 days 00:00:00.014471,0 days 00:01:05.522104,94.6,95.0,77,4908374.0,0 days 00:00:00.068985,0 days 00:00:00.278971,0 days 00:00:00.001101
227,228,3,4096,4096,1024,0.75,7,0 days 00:00:00.014471,0 days 00:00:57.833611,94.0,94.6,73,9607766.0,0 days 00:00:00.063491,0 days 00:00:00.277433,0 days 00:00:00.001937
228,229,3,4096,4096,2048,0.5,2,0 days 00:00:00.009756,0 days 00:01:06.940686,92.0,92.2,80,404574.0,0 days 00:00:00.056363,0 days 00:00:00.274107,0 days 00:00:00.000191
229,230,3,4096,4096,2048,0.5,3,0 days 00:00:00.009756,0 days 00:01:13.061471,94.4,94.8,80,901774.0,0 days 00:00:00.054030,0 days 00:00:00.279026,0 days 00:00:00.000302
230,231,3,4096,4096,2048,0.5,5,0 days 00:00:00.009756,0 days 00:00:53.478946,94.8,95.4,70,2492814.0,0 days 00:00:00.066120,0 days 00:00:00.294414,0 days 00:00:00.000653
231,232,3,4096,4096,2048,0.5,7,0 days 00:00:00.009756,0 days 00:00:46.236769,94.2,94.8,56,4879374.0,0 days 00:00:00.064934,0 days 00:00:00.286115,0 days 00:00:00.001137
232,233,3,4096,4096,3072,0.25,2,0 days 00:00:00.016578,0 days 00:01:07.418086,92.6,93.0,80,268190.0,0 days 00:00:00.054518,0 days 00:00:00.273553,0 days 00:00:00.000174
233,234,3,4096,4096,3072,0.25,3,0 days 00:00:00.016578,0 days 00:01:08.656847,94.6,95.0,77,597710.0,0 days 00:00:00.070490,0 days 00:00:00.270393,0 days 00:00:00.000269
234,235,3,4096,4096,3072,0.25,5,0 days 00:00:00.016578,0 days 00:00:58.666082,94.2,94.6,68,1652174.0,0 days 00:00:00.060979,0 days 00:00:00.277383,0 days 00:00:00.000583
235,236,3,4096,4096,3072,0.25,7,0 days 00:00:00.016578,0 days 00:00:42.897604,94.4,94.8,57,3233870.0,0 days 00:00:00.055946,0 days 00:00:00.281263,0 days 00:00:00.000969
236,237,3,4096,4096,4096,0.0,2,0 days 00:00:00.008809,0 days 00:01:11.735440,90.4,91.2,80,200374.0,0 days 00:00:00.054538,0 days 00:00:00.285917,0 days 00:00:00.000175
237,238,3,4096,4096,4096,0.0,3,0 days 00:00:00.008809,0 days 00:01:06.856143,94.2,94.4,80,446294.0,0 days 00:00:00.048843,0 days 00:00:00.282189,0 days 00:00:00.000261
238,239,3,4096,4096,4096,0.0,5,0 days 00:00:00.008809,0 days 00:00:55.886074,95.6,95.8,70,1233238.0,0 days 00:00:00.050549,0 days 00:00:00.283579,0 days 00:00:00.000507
239,240,3,4096,4096,4096,0.0,7,0 days 00:00:00.008809,0 days 00:00:53.237479,95.4,96.0,64,2413654.0,0 days 00:00:00.043124,0 days 00:00:00.282002,0 days 00:00:00.000823
240,241,6,256,256,64,0.75,2,0 days 00:00:00.014138,0 days 00:00:49.491385,64.2,72.4,43,17166550.0,0 days 00:00:00.059352,0 days 00:00:00.289400,0 days 00:00:00.004363
241,242,6,256,256,64,0.75,3,0 days 00:00:00.014138,0 days 00:00:55.902929,78.4,74.4,39,38240790.0,0 days 00:00:00.059969,0 days 00:00:00.287747,0 days 00:00:00.008282
242,243,6,256,256,64,0.75,5,0 days 00:00:00.014138,0 days 00:02:41.459083,95.4,95.8,80,105678358.0,0 days 00:00:00.053061,0 days 00:00:00.294847,0 days 00:00:00.020834
243,244,6,256,256,64,0.75,7,0 days 00:00:00.014138,0 days 00:03:10.877232,88.2,91.2,68,206834710.0,0 days 00:00:00.052541,0 days 00:00:00.298324,0 days 00:00:00.039651
244,245,6,256,256,128,0.5,2,0 days 00:00:00.007561,0 days 00:00:50.682220,77.2,74.4,53,8603190.0,0 days 00:00:00.039119,0 days 00:00:00.298819,0 days 00:00:00.002197
245,246,6,256,256,128,0.5,3,0 days 00:00:00.007561,0 days 00:01:01.742484,84.6,81.6,55,19164630.0,0 days 00:00:00.050210,0 days 00:00:00.293916,0 days 00:00:00.004181
246,247,6,256,256,128,0.5,5,0 days 00:00:00.007561,0 days 00:01:55.111727,97.0,97.0,80,52961238.0,0 days 00:00:00.053437,0 days 00:00:00.296705,0 days 00:00:00.010393
247,248,6,256,256,128,0.5,7,0 days 00:00:00.007561,0 days 00:02:24.212041,97.0,97.0,80,103656150.0,0 days 00:00:00.042555,0 days 00:00:00.290253,0 days 00:00:00.019991
248,249,6,256,256,192,0.25,2,0 days 00:00:00.006995,0 days 00:00:59.385958,81.8,79.8,67,5749638.0,0 days 00:00:00.045359,0 days 00:00:00.279689,0 days 00:00:00.001450
249,250,6,256,256,192,0.25,3,0 days 00:00:00.006995,0 days 00:01:06.949758,89.0,87.4,68,12808038.0,0 days 00:00:00.047451,0 days 00:00:00.285563,0 days 00:00:00.002820
250,251,6,256,256,192,0.25,5,0 days 00:00:00.006995,0 days 00:01:23.052611,84.8,88.8,67,35394918.0,0 days 00:00:00.025376,0 days 00:00:00.290606,0 days 00:00:00.007124
251,252,6,256,256,192,0.25,7,0 days 00:00:00.006995,0 days 00:01:48.280214,95.8,96.0,79,69275238.0,0 days 00:00:00.033722,0 days 00:00:00.294793,0 days 00:00:00.013637
252,253,6,256,256,256,0.0,2,0 days 00:00:00.008491,0 days 00:01:02.252585,74.2,81.2,66,4326278.0,0 days 00:00:00.036125,0 days 00:00:00.283698,0 days 00:00:00.001127
253,254,6,256,256,256,0.0,3,0 days 00:00:00.008491,0 days 00:00:58.958692,87.4,87.2,68,9637478.0,0 days 00:00:00.033719,0 days 00:00:00.283634,0 days 00:00:00.002116
254,255,6,256,256,256,0.0,5,0 days 00:00:00.008491,0 days 00:01:16.962806,93.0,93.0,80,26633318.0,0 days 00:00:00.040425,0 days 00:00:00.300250,0 days 00:00:00.005365
255,256,6,256,256,256,0.0,7,0 days 00:00:00.008491,0 days 00:01:28.598298,94.2,94.4,74,52127078.0,0 days 00:00:00.031770,0 days 00:00:00.283557,0 days 00:00:00.010295
256,257,6,512,256,64,0.75,2,0 days 00:00:00.013489,0 days 00:00:49.969826,77.4,82.2,43,17166550.0,0 days 00:00:00.068840,0 days 00:00:00.279738,0 days 00:00:00.004222
257,258,6,512,256,64,0.75,3,0 days 00:00:00.013489,0 days 00:00:55.259142,81.6,83.0,42,38240790.0,0 days 00:00:00.065943,0 days 00:00:00.287178,0 days 00:00:00.008299
258,259,6,512,256,64,0.75,5,0 days 00:00:00.013489,0 days 00:02:09.819441,90.6,91.0,68,105678358.0,0 days 00:00:00.067652,0 days 00:00:00.296509,0 days 00:00:00.020625
259,260,6,512,256,64,0.75,7,0 days 00:00:00.013489,0 days 00:03:24.119771,94.2,94.8,80,206834710.0,0 days 00:00:00.067095,0 days 00:00:00.300527,0 days 00:00:00.039652
260,261,6,512,256,128,0.5,2,0 days 00:00:00.012861,0 days 00:00:55.969287,82.0,82.6,57,8603190.0,0 days 00:00:00.051738,0 days 00:00:00.285897,0 days 00:00:00.002178
261,262,6,512,256,128,0.5,3,0 days 00:00:00.012861,0 days 00:00:39.479274,83.8,85.0,41,19164630.0,0 days 00:00:00.060204,0 days 00:00:00.289835,0 days 00:00:00.004163
262,263,6,512,256,128,0.5,5,0 days 00:00:00.012861,0 days 00:01:50.375876,94.8,94.8,80,52961238.0,0 days 00:00:00.045712,0 days 00:00:00.487858,0 days 00:00:00.010533
263,264,6,512,256,128,0.5,7,0 days 00:00:00.012861,0 days 00:02:10.842608,96.2,96.4,80,103656150.0,0 days 00:00:00.049738,0 days 00:00:00.291601,0 days 00:00:00.019957
264,265,6,512,256,192,0.25,2,0 days 00:00:00.026397,0 days 00:00:32.384582,76.6,72.4,37,5749638.0,0 days 00:00:00.050187,0 days 00:00:00.277113,0 days 00:00:00.001411
265,266,6,512,256,192,0.25,3,0 days 00:00:00.026397,0 days 00:00:48.768189,83.2,84.6,54,12808038.0,0 days 00:00:00.043466,0 days 00:00:00.279952,0 days 00:00:00.002878
266,267,6,512,256,192,0.25,5,0 days 00:00:00.026397,0 days 00:01:20.306125,89.8,90.4,74,35394918.0,0 days 00:00:00.037729,0 days 00:00:00.285025,0 days 00:00:00.007035
267,268,6,512,256,192,0.25,7,0 days 00:00:00.026397,0 days 00:01:50.782296,95.2,95.6,79,69275238.0,0 days 00:00:00.043281,0 days 00:00:00.297544,0 days 00:00:00.013620
