,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan,FLOPS,AVGVimPreprocessTime,AVGVimPredictTime,AVGVimTFLitePredictTime
1078,1079,15,2048,512,256,0.5,5,0 days 00:00:00.033354,0 days 00:02:13.317367,90.0,90.6,64,58908230.0,0 days 00:00:00.077508,0 days 00:00:00.303694,0 days 00:00:00.011903
1079,1080,15,2048,512,256,0.5,7,0 days 00:00:00.033354,0 days 00:02:25.826448,90.8,91.0,56,115291718.0,0 days 00:00:00.083784,0 days 00:00:00.300599,0 days 00:00:00.022748
1080,1081,15,2048,512,384,0.25,2,0 days 00:00:00.031688,0 days 00:01:35.049447,88.4,89.4,80,6431390.0,0 days 00:00:00.070270,0 days 00:00:00.286206,0 days 00:00:00.001679
1081,1082,15,2048,512,384,0.25,3,0 days 00:00:00.031688,0 days 00:01:18.607570,90.4,90.2,75,14323470.0,0 days 00:00:00.075599,0 days 00:00:00.291327,0 days 00:00:00.003269
1082,1083,15,2048,512,384,0.25,5,0 days 00:00:00.031688,0 days 00:01:53.896347,91.2,91.6,72,39578126.0,0 days 00:00:00.072275,0 days 00:00:00.287130,0 days 00:00:00.008157
1083,1084,15,2048,512,384,0.25,7,0 days 00:00:00.031688,0 days 00:01:49.289041,91.4,91.6,54,77460110.0,0 days 00:00:00.071504,0 days 00:00:00.302559,0 days 00:00:00.015389
1084,1085,15,2048,512,512,0.0,2,0 days 00:00:00.019648,0 days 00:01:22.770467,89.4,90.4,80,4786630.0,0 days 00:00:00.070681,0 days 00:00:00.284294,0 days 00:00:00.001304
1085,1086,15,2048,512,512,0.0,3,0 days 00:00:00.019648,0 days 00:01:15.534711,90.2,90.8,74,10659910.0,0 days 00:00:00.065574,0 days 00:00:00.289234,0 days 00:00:00.002519
1086,1087,15,2048,512,512,0.0,5,0 days 00:00:00.019648,0 days 00:01:21.361399,90.0,90.6,63,29454406.0,0 days 00:00:00.071928,0 days 00:00:00.292004,0 days 00:00:00.006062
1087,1088,15,2048,512,512,0.0,7,0 days 00:00:00.019648,0 days 00:01:30.090830,91.6,91.6,57,57646150.0,0 days 00:00:00.065705,0 days 00:00:00.291981,0 days 00:00:00.011525
1088,1089,15,2048,1024,256,0.75,2,0 days 00:00:00.026557,0 days 00:01:52.151541,87.4,88.6,79,9572678.0,0 days 00:00:00.076154,0 days 00:00:00.291296,0 days 00:00:00.002490
1089,1090,15,2048,1024,256,0.75,3,0 days 00:00:00.026557,0 days 00:01:38.867798,91.2,91.6,73,21319238.0,0 days 00:00:00.082082,0 days 00:00:00.293745,0 days 00:00:00.004764
1090,1091,15,2048,1024,256,0.75,5,0 days 00:00:00.026557,0 days 00:02:16.208283,92.2,92.6,66,58908230.0,0 days 00:00:00.081000,0 days 00:00:00.306313,0 days 00:00:00.011966
1091,1092,15,2048,1024,256,0.75,7,0 days 00:00:00.026557,0 days 00:02:18.064060,91.4,91.2,54,115291718.0,0 days 00:00:00.078364,0 days 00:00:00.292208,0 days 00:00:00.023013
1092,1093,15,2048,1024,512,0.5,2,0 days 00:00:00.017580,0 days 00:01:22.667421,88.4,89.4,80,4786630.0,0 days 00:00:00.068395,0 days 00:00:00.274534,0 days 00:00:00.001270
1093,1094,15,2048,1024,512,0.5,3,0 days 00:00:00.017580,0 days 00:01:23.821145,92.2,92.4,79,10659910.0,0 days 00:00:00.063508,0 days 00:00:00.292426,0 days 00:00:00.002437
1094,1095,15,2048,1024,512,0.5,5,0 days 00:00:00.017580,0 days 00:01:23.725469,91.4,91.8,64,29454406.0,0 days 00:00:00.070365,0 days 00:00:00.294691,0 days 00:00:00.006047
1095,1096,15,2048,1024,512,0.5,7,0 days 00:00:00.017580,0 days 00:01:23.496367,89.4,89.6,53,57646150.0,0 days 00:00:00.068326,0 days 00:00:00.298057,0 days 00:00:00.011576
1096,1097,15,2048,1024,768,0.25,2,0 days 00:00:00.015660,0 days 00:01:07.818603,89.0,89.8,80,3239862.0,0 days 00:00:00.066991,0 days 00:00:00.275444,0 days 00:00:00.000888
1097,1098,15,2048,1024,768,0.25,3,0 days 00:00:00.015660,0 days 00:01:17.928335,91.4,92.2,77,7216022.0,0 days 00:00:00.069063,0 days 00:00:00.277714,0 days 00:00:00.001706
1098,1099,15,2048,1024,768,0.25,5,0 days 00:00:00.015660,0 days 00:01:13.150968,91.6,92.0,67,19939734.0,0 days 00:00:00.061204,0 days 00:00:00.291266,0 days 00:00:00.004225
1099,1100,15,2048,1024,768,0.25,7,0 days 00:00:00.015660,0 days 00:01:18.325652,92.0,92.4,59,39025302.0,0 days 00:00:00.072660,0 days 00:00:00.295621,0 days 00:00:00.008060
1100,1101,15,2048,1024,1024,0.0,2,0 days 00:00:00.013306,0 days 00:01:08.622282,88.2,89.2,79,2426406.0,0 days 00:00:00.061126,0 days 00:00:00.282950,0 days 00:00:00.000686
1101,1102,15,2048,1024,1024,0.0,3,0 days 00:00:00.013306,0 days 00:01:06.570649,91.2,91.4,80,5404006.0,0 days 00:00:00.050768,0 days 00:00:00.277930,0 days 00:00:00.001308
1102,1103,15,2048,1024,1024,0.0,5,0 days 00:00:00.013306,0 days 00:01:06.619188,92.6,92.6,69,14932326.0,0 days 00:00:00.055777,0 days 00:00:00.276918,0 days 00:00:00.003181
1103,1104,15,2048,1024,1024,0.0,7,0 days 00:00:00.013306,0 days 00:01:06.653016,93.2,93.2,62,29224806.0,0 days 00:00:00.050927,0 days 00:00:00.292780,0 days 00:00:00.005903
1104,1105,15,2048,2048,512,0.75,2,0 days 00:00:00.017834,0 days 00:01:13.272448,86.2,88.0,72,4786630.0,0 days 00:00:00.059337,0 days 00:00:00.286149,0 days 00:00:00.001270
1105,1106,15,2048,2048,512,0.75,3,0 days 00:00:00.017834,0 days 00:01:11.252321,91.6,91.8,72,10659910.0,0 days 00:00:00.064097,0 days 00:00:00.288937,0 days 00:00:00.002490
1106,1107,15,2048,2048,512,0.75,5,0 days 00:00:00.017834,0 days 00:01:32.639249,92.6,93.0,68,29454406.0,0 days 00:00:00.066716,0 days 00:00:00.284839,0 days 00:00:00.005998
1107,1108,15,2048,2048,512,0.75,7,0 days 00:00:00.017834,0 days 00:01:48.144367,93.2,93.4,67,57646150.0,0 days 00:00:00.069909,0 days 00:00:00.283957,0 days 00:00:00.011596
1108,1109,15,2048,2048,1024,0.5,2,0 days 00:00:00.016076,0 days 00:01:06.590844,88.2,89.2,80,2426406.0,0 days 00:00:00.061150,0 days 00:00:00.279187,0 days 00:00:00.000694
1109,1110,15,2048,2048,1024,0.5,3,0 days 00:00:00.016076,0 days 00:01:04.663665,90.4,90.8,73,5404006.0,0 days 00:00:00.070142,0 days 00:00:00.288482,0 days 00:00:00.001278
1110,1111,15,2048,2048,1024,0.5,5,0 days 00:00:00.016076,0 days 00:01:13.382016,93.6,93.6,75,14932326.0,0 days 00:00:00.060954,0 days 00:00:00.288025,0 days 00:00:00.003144
1111,1112,15,2048,2048,1024,0.5,7,0 days 00:00:00.016076,0 days 00:01:17.586483,93.6,93.8,74,29224806.0,0 days 00:00:00.061595,0 days 00:00:00.292856,0 days 00:00:00.005895
1112,1113,15,2048,2048,1536,0.25,2,0 days 00:00:00.015053,0 days 00:01:10.841734,89.0,90.2,80,1645022.0,0 days 00:00:00.054244,0 days 00:00:00.285010,0 days 00:00:00.000517
1113,1114,15,2048,2048,1536,0.25,3,0 days 00:00:00.015053,0 days 00:01:03.325674,90.6,91.4,80,3663822.0,0 days 00:00:00.053393,0 days 00:00:00.283695,0 days 00:00:00.000935
1114,1115,15,2048,2048,1536,0.25,5,0 days 00:00:00.015053,0 days 00:01:05.298943,94.0,94.2,76,10123982.0,0 days 00:00:00.055792,0 days 00:00:00.287655,0 days 00:00:00.002262
1115,1116,15,2048,2048,1536,0.25,7,0 days 00:00:00.015053,0 days 00:00:59.705625,94.4,94.6,62,19814222.0,0 days 00:00:00.058602,0 days 00:00:00.286777,0 days 00:00:00.004193
1116,1117,15,2048,2048,2048,0.0,2,0 days 00:00:00.023315,0 days 00:01:03.875437,87.2,88.6,79,1229910.0,0 days 00:00:00.069803,0 days 00:00:00.284555,0 days 00:00:00.000402
1117,1118,15,2048,2048,2048,0.0,3,0 days 00:00:00.023315,0 days 00:01:06.569893,91.4,92.0,80,2739190.0,0 days 00:00:00.057423,0 days 00:00:00.284848,0 days 00:00:00.000720
1118,1119,15,2048,2048,2048,0.0,5,0 days 00:00:00.023315,0 days 00:00:59.323157,92.8,93.0,70,7568886.0,0 days 00:00:00.053537,0 days 00:00:00.290130,0 days 00:00:00.001670
1119,1120,15,2048,2048,2048,0.0,7,0 days 00:00:00.023315,0 days 00:01:22.590664,94.0,94.0,61,14813430.0,0 days 00:00:00.057797,0 days 00:00:00.283443,0 days 00:00:00.003075
1120,1121,15,4096,256,64,0.75,2,0 days 00:00:00.130372,0 days 00:03:12.163528,82.2,81.6,49,38408246.0,0 days 00:00:00.301195,0 days 00:00:00.298703,0 days 00:00:00.009855
1121,1122,15,4096,256,64,0.75,3,0 days 00:00:00.130372,0 days 00:04:32.595857,89.2,89.4,72,85540246.0,0 days 00:00:00.319192,0 days 00:00:00.301377,0 days 00:00:00.018591
1122,1123,15,4096,256,64,0.75,5,0 days 00:00:00.130372,0 days 00:04:39.756454,86.8,86.2,44,236362646.0,0 days 00:00:00.321230,0 days 00:00:00.307148,0 days 00:00:00.046883
1123,1124,15,4096,256,64,0.75,7,0 days 00:00:00.130372,0 days 00:08:16.083766,91.6,91.6,59,462596246.0,0 days 00:00:00.304644,0 days 00:00:00.315708,0 days 00:00:00.089905
1124,1125,15,4096,256,128,0.5,2,0 days 00:00:00.051500,0 days 00:02:26.398330,85.6,85.4,68,19262334.0,0 days 00:00:00.184843,0 days 00:00:00.288974,0 days 00:00:00.004914
1125,1126,15,4096,256,128,0.5,3,0 days 00:00:00.051500,0 days 00:02:21.711549,87.8,87.8,67,42900014.0,0 days 00:00:00.188600,0 days 00:00:00.297209,0 days 00:00:00.009233
1126,1127,15,4096,256,128,0.5,5,0 days 00:00:00.051500,0 days 00:02:56.671831,88.8,88.8,50,118540590.0,0 days 00:00:00.187017,0 days 00:00:00.299211,0 days 00:00:00.023141
1127,1128,15,4096,256,128,0.5,7,0 days 00:00:00.051500,0 days 00:03:33.159187,91.0,90.6,47,232001454.0,0 days 00:00:00.191452,0 days 00:00:00.300516,0 days 00:00:00.045109
1128,1129,15,4096,256,192,0.25,2,0 days 00:00:00.039804,0 days 00:01:25.647412,84.8,84.0,52,12830126.0,0 days 00:00:00.141915,0 days 00:00:00.291896,0 days 00:00:00.003386
1129,1130,15,4096,256,192,0.25,3,0 days 00:00:00.039804,0 days 00:01:35.697429,87.2,86.4,59,28574526.0,0 days 00:00:00.138840,0 days 00:00:00.296607,0 days 00:00:00.006324
1130,1131,15,4096,256,192,0.25,5,0 days 00:00:00.039804,0 days 00:02:55.884198,91.0,91.2,68,78956606.0,0 days 00:00:00.142661,0 days 00:00:00.301446,0 days 00:00:00.015779
1131,1132,15,4096,256,192,0.25,7,0 days 00:00:00.039804,0 days 00:02:48.549582,90.8,91.0,51,154529726.0,0 days 00:00:00.143274,0 days 00:00:00.293186,0 days 00:00:00.030156
1132,1133,15,4096,256,256,0.0,2,0 days 00:00:00.042124,0 days 00:01:42.623930,86.4,88.0,75,9572678.0,0 days 00:00:00.120326,0 days 00:00:00.458770,0 days 00:00:00.002550
1133,1134,15,4096,256,256,0.0,3,0 days 00:00:00.042124,0 days 00:01:34.885183,89.6,90.0,70,21319238.0,0 days 00:00:00.118729,0 days 00:00:00.287161,0 days 00:00:00.004735
1134,1135,15,4096,256,256,0.0,5,0 days 00:00:00.042124,0 days 00:01:32.152055,87.6,87.4,45,58908230.0,0 days 00:00:00.121821,0 days 00:00:00.295690,0 days 00:00:00.011902
1135,1136,15,4096,256,256,0.0,7,0 days 00:00:00.042124,0 days 00:02:15.974985,91.4,92.0,52,115291718.0,0 days 00:00:00.118884,0 days 00:00:00.300725,0 days 00:00:00.023129
1136,1137,15,4096,512,128,0.75,2,0 days 00:00:00.068773,0 days 00:02:57.190980,87.6,88.6,80,19262334.0,0 days 00:00:00.186098,0 days 00:00:00.285773,0 days 00:00:00.004934
1137,1138,15,4096,512,128,0.75,3,0 days 00:00:00.068773,0 days 00:02:21.833706,90.4,90.4,66,42900014.0,0 days 00:00:00.184594,0 days 00:00:00.314996,0 days 00:00:00.009341
1138,1139,15,4096,512,128,0.75,5,0 days 00:00:00.068773,0 days 00:03:00.108532,89.0,89.2,52,118540590.0,0 days 00:00:00.177219,0 days 00:00:00.300815,0 days 00:00:00.023425
1139,1140,15,4096,512,128,0.75,7,0 days 00:00:00.068773,0 days 00:04:13.373778,91.8,92.0,56,232001454.0,0 days 00:00:00.179091,0 days 00:00:00.302921,0 days 00:00:00.044736
1140,1141,15,4096,512,256,0.5,2,0 days 00:00:00.042330,0 days 00:01:44.826573,87.0,88.2,74,9572678.0,0 days 00:00:00.123214,0 days 00:00:00.285865,0 days 00:00:00.002451
1141,1142,15,4096,512,256,0.5,3,0 days 00:00:00.042330,0 days 00:01:39.274955,89.6,89.8,69,21319238.0,0 days 00:00:00.124092,0 days 00:00:00.289224,0 days 00:00:00.004773
1142,1143,15,4096,512,256,0.5,5,0 days 00:00:00.042330,0 days 00:01:54.072696,90.6,90.8,54,58908230.0,0 days 00:00:00.126358,0 days 00:00:00.313635,0 days 00:00:00.011918
1143,1144,15,4096,512,256,0.5,7,0 days 00:00:00.042330,0 days 00:02:15.109761,89.2,89.2,52,115291718.0,0 days 00:00:00.119957,0 days 00:00:00.301245,0 days 00:00:00.022883
1144,1145,15,4096,512,384,0.25,2,0 days 00:00:00.025144,0 days 00:01:30.317637,90.0,90.6,79,6431390.0,0 days 00:00:00.107316,0 days 00:00:00.276822,0 days 00:00:00.001695
1145,1146,15,4096,512,384,0.25,3,0 days 00:00:00.025144,0 days 00:01:14.785585,89.4,89.2,71,14323470.0,0 days 00:00:00.107963,0 days 00:00:00.283996,0 days 00:00:00.003234
1146,1147,15,4096,512,384,0.25,5,0 days 00:00:00.025144,0 days 00:01:46.532225,90.8,91.8,65,39578126.0,0 days 00:00:00.097208,0 days 00:00:00.291993,0 days 00:00:00.008177
1147,1148,15,4096,512,384,0.25,7,0 days 00:00:00.025144,0 days 00:01:57.426695,91.8,91.8,59,77460110.0,0 days 00:00:00.099829,0 days 00:00:00.308239,0 days 00:00:00.015625
1148,1149,15,4096,512,512,0.0,2,0 days 00:00:00.028570,0 days 00:00:54.600393,83.0,83.4,59,4786630.0,0 days 00:00:00.091127,0 days 00:00:00.285882,0 days 00:00:00.001280
1149,1150,15,4096,512,512,0.0,3,0 days 00:00:00.028570,0 days 00:01:23.349875,90.8,91.2,79,10659910.0,0 days 00:00:00.095859,0 days 00:00:00.280394,0 days 00:00:00.002476
1150,1151,15,4096,512,512,0.0,5,0 days 00:00:00.028570,0 days 00:01:43.787258,92.6,93.0,75,29454406.0,0 days 00:00:00.092032,0 days 00:00:00.292211,0 days 00:00:00.006133
1151,1152,15,4096,512,512,0.0,7,0 days 00:00:00.028570,0 days 00:01:39.716038,93.0,93.4,63,57646150.0,0 days 00:00:00.109848,0 days 00:00:00.287523,0 days 00:00:00.011598
1152,1153,15,4096,1024,256,0.75,2,0 days 00:00:00.033785,0 days 00:01:53.828742,91.0,91.4,80,9572678.0,0 days 00:00:00.117517,0 days 00:00:00.291035,0 days 00:00:00.002460
1153,1154,15,4096,1024,256,0.75,3,0 days 00:00:00.033785,0 days 00:01:43.625858,91.4,91.6,72,21319238.0,0 days 00:00:00.124080,0 days 00:00:00.294625,0 days 00:00:00.004764
1154,1155,15,4096,1024,256,0.75,5,0 days 00:00:00.033785,0 days 00:02:10.446062,92.2,92.2,64,58908230.0,0 days 00:00:00.121063,0 days 00:00:00.301544,0 days 00:00:00.011942
1155,1156,15,4096,1024,256,0.75,7,0 days 00:00:00.033785,0 days 00:02:16.212212,92.4,92.4,52,115291718.0,0 days 00:00:00.123142,0 days 00:00:00.299871,0 days 00:00:00.022763
1156,1157,15,4096,1024,512,0.5,2,0 days 00:00:00.022154,0 days 00:01:19.164976,88.8,89.6,80,4786630.0,0 days 00:00:00.089918,0 days 00:00:00.276273,0 days 00:00:00.001303
1157,1158,15,4096,1024,512,0.5,3,0 days 00:00:00.022154,0 days 00:01:09.503981,90.4,90.6,70,10659910.0,0 days 00:00:00.092510,0 days 00:00:00.294053,0 days 00:00:00.002419
1158,1159,15,4096,1024,512,0.5,5,0 days 00:00:00.022154,0 days 00:01:18.524717,91.0,91.4,57,29454406.0,0 days 00:00:00.085701,0 days 00:00:00.294757,0 days 00:00:00.006019
1159,1160,15,4096,1024,512,0.5,7,0 days 00:00:00.022154,0 days 00:01:44.982672,93.4,93.6,66,57646150.0,0 days 00:00:00.091363,0 days 00:00:00.288533,0 days 00:00:00.011499
1160,1161,15,4096,1024,768,0.25,2,0 days 00:00:00.020554,0 days 00:00:59.588980,86.6,88.2,66,3239862.0,0 days 00:00:00.076306,0 days 00:00:00.274282,0 days 00:00:00.000941
1161,1162,15,4096,1024,768,0.25,3,0 days 00:00:00.020554,0 days 00:01:12.475143,91.4,92.4,79,7216022.0,0 days 00:00:00.080377,0 days 00:00:00.279708,0 days 00:00:00.001715
1162,1163,15,4096,1024,768,0.25,5,0 days 00:00:00.020554,0 days 00:01:13.451616,92.4,92.6,67,19939734.0,0 days 00:00:00.076054,0 days 00:00:00.296720,0 days 00:00:00.004278
1163,1164,15,4096,1024,768,0.25,7,0 days 00:00:00.020554,0 days 00:01:14.083240,91.6,92.0,56,39025302.0,0 days 00:00:00.081091,0 days 00:00:00.297669,0 days 00:00:00.008127
1164,1165,15,4096,1024,1024,0.0,2,0 days 00:00:00.019890,0 days 00:01:05.362890,88.4,89.2,80,2426406.0,0 days 00:00:00.076767,0 days 00:00:00.275184,0 days 00:00:00.000686
1165,1166,15,4096,1024,1024,0.0,3,0 days 00:00:00.019890,0 days 00:01:02.597164,90.6,91.4,73,5404006.0,0 days 00:00:00.071281,0 days 00:00:00.275300,0 days 00:00:00.001289
1166,1167,15,4096,1024,1024,0.0,5,0 days 00:00:00.019890,0 days 00:01:07.802981,93.4,93.4,70,14932326.0,0 days 00:00:00.070932,0 days 00:00:00.278548,0 days 00:00:00.003185
1167,1168,15,4096,1024,1024,0.0,7,0 days 00:00:00.019890,0 days 00:01:04.614782,93.0,93.2,59,29224806.0,0 days 00:00:00.076199,0 days 00:00:00.293751,0 days 00:00:00.005939
1168,1169,15,4096,2048,512,0.75,2,0 days 00:00:00.028484,0 days 00:01:25.232608,89.6,90.4,80,4786630.0,0 days 00:00:00.100689,0 days 00:00:00.289532,0 days 00:00:00.001296
1169,1170,15,4096,2048,512,0.75,3,0 days 00:00:00.028484,0 days 00:01:17.916457,91.8,92.2,77,10659910.0,0 days 00:00:00.089791,0 days 00:00:00.286386,0 days 00:00:00.002465
1170,1171,15,4096,2048,512,0.75,5,0 days 00:00:00.028484,0 days 00:01:46.801217,94.2,94.2,77,29454406.0,0 days 00:00:00.092669,0 days 00:00:00.291198,0 days 00:00:00.006025
1171,1172,15,4096,2048,512,0.75,7,0 days 00:00:00.028484,0 days 00:01:31.894769,92.8,92.8,56,57646150.0,0 days 00:00:00.087674,0 days 00:00:00.285934,0 days 00:00:00.011423
1172,1173,15,4096,2048,1024,0.5,2,0 days 00:00:00.021965,0 days 00:01:10.096362,89.6,90.0,80,2426406.0,0 days 00:00:00.071591,0 days 00:00:00.280773,0 days 00:00:00.000718
1173,1174,15,4096,2048,1024,0.5,3,0 days 00:00:00.021965,0 days 00:01:10.458630,91.2,91.6,78,5404006.0,0 days 00:00:00.074977,0 days 00:00:00.288751,0 days 00:00:00.001253
1174,1175,15,4096,2048,1024,0.5,5,0 days 00:00:00.021965,0 days 00:01:02.367281,92.8,93.2,64,14932326.0,0 days 00:00:00.081123,0 days 00:00:00.286517,0 days 00:00:00.003193
1175,1176,15,4096,2048,1024,0.5,7,0 days 00:00:00.021965,0 days 00:01:09.336484,94.6,94.8,63,29224806.0,0 days 00:00:00.073834,0 days 00:00:00.290630,0 days 00:00:00.005933
1176,1177,15,4096,2048,1536,0.25,2,0 days 00:00:00.020147,0 days 00:01:09.458073,89.2,90.0,80,1645022.0,0 days 00:00:00.071355,0 days 00:00:00.280594,0 days 00:00:00.000509
1177,1178,15,4096,2048,1536,0.25,3,0 days 00:00:00.020147,0 days 00:01:05.854756,90.6,91.4,80,3663822.0,0 days 00:00:00.068389,0 days 00:00:00.282629,0 days 00:00:00.000937
1178,1179,15,4096,2048,1536,0.25,5,0 days 00:00:00.020147,0 days 00:00:56.436457,92.4,92.6,64,10123982.0,0 days 00:00:00.071680,0 days 00:00:00.282831,0 days 00:00:00.002283
1179,1180,15,4096,2048,1536,0.25,7,0 days 00:00:00.020147,0 days 00:01:05.039571,93.8,94.0,68,19814222.0,0 days 00:00:00.070653,0 days 00:00:00.284687,0 days 00:00:00.004160
1180,1181,15,4096,2048,2048,0.0,2,0 days 00:00:00.018636,0 days 00:00:59.704869,88.4,89.4,80,1229910.0,0 days 00:00:00.065692,0 days 00:00:00.284850,0 days 00:00:00.000404
1181,1182,15,4096,2048,2048,0.0,3,0 days 00:00:00.018636,0 days 00:01:05.434135,92.6,92.8,80,2739190.0,0 days 00:00:00.070496,0 days 00:00:00.284100,0 days 00:00:00.000698
1182,1183,15,4096,2048,2048,0.0,5,0 days 00:00:00.018636,0 days 00:00:56.017228,93.2,93.6,74,7568886.0,0 days 00:00:00.080717,0 days 00:00:00.282262,0 days 00:00:00.001643
1183,1184,15,4096,2048,2048,0.0,7,0 days 00:00:00.018636,0 days 00:00:50.410698,93.4,93.6,59,14813430.0,0 days 00:00:00.068265,0 days 00:00:00.285803,0 days 00:00:00.003081
1184,1185,15,4096,4096,1024,0.75,2,0 days 00:00:00.017001,0 days 00:01:04.345643,88.8,90.0,80,2426406.0,0 days 00:00:00.075257,0 days 00:00:00.280400,0 days 00:00:00.000743
1185,1186,15,4096,4096,1024,0.75,3,0 days 00:00:00.017001,0 days 00:01:06.431862,92.2,92.4,80,5404006.0,0 days 00:00:00.072961,0 days 00:00:00.288012,0 days 00:00:00.001307
1186,1187,15,4096,4096,1024,0.75,5,0 days 00:00:00.017001,0 days 00:01:04.408264,92.8,93.4,69,14932326.0,0 days 00:00:00.075399,0 days 00:00:00.299094,0 days 00:00:00.003164
1187,1188,15,4096,4096,1024,0.75,7,0 days 00:00:00.017001,0 days 00:01:13.955164,93.6,94.0,67,29224806.0,0 days 00:00:00.073951,0 days 00:00:00.283242,0 days 00:00:00.005925
1188,1189,15,4096,4096,2048,0.5,2,0 days 00:00:00.016263,0 days 00:01:08.955412,89.6,90.4,78,1229910.0,0 days 00:00:00.063615,0 days 00:00:00.275049,0 days 00:00:00.000405
1189,1190,15,4096,4096,2048,0.5,3,0 days 00:00:00.016263,0 days 00:01:08.599298,92.8,93.0,80,2739190.0,0 days 00:00:00.063349,0 days 00:00:00.278436,0 days 00:00:00.000684
1190,1191,15,4096,4096,2048,0.5,5,0 days 00:00:00.016263,0 days 00:01:00.566981,94.0,94.4,70,7568886.0,0 days 00:00:00.064173,0 days 00:00:00.287050,0 days 00:00:00.001664
1191,1192,15,4096,4096,2048,0.5,7,0 days 00:00:00.016263,0 days 00:00:59.953328,93.4,93.6,67,14813430.0,0 days 00:00:00.063690,0 days 00:00:00.296238,0 days 00:00:00.003025
1192,1193,15,4096,4096,3072,0.25,2,0 days 00:00:00.014842,0 days 00:01:02.728483,87.0,88.4,80,813718.0,0 days 00:00:00.064874,0 days 00:00:00.275406,0 days 00:00:00.000325
1193,1194,15,4096,4096,3072,0.25,3,0 days 00:00:00.014842,0 days 00:01:07.945528,91.8,92.4,80,1812278.0,0 days 00:00:00.060052,0 days 00:00:00.283461,0 days 00:00:00.000574
1194,1195,15,4096,4096,3072,0.25,5,0 days 00:00:00.014842,0 days 00:00:56.015257,94.2,94.4,72,5007670.0,0 days 00:00:00.063283,0 days 00:00:00.278554,0 days 00:00:00.001356
1195,1196,15,4096,4096,3072,0.25,7,0 days 00:00:00.014842,0 days 00:00:49.311691,94.8,94.8,63,9800758.0,0 days 00:00:00.077926,0 days 00:00:00.456732,0 days 00:00:00.002402
1196,1197,15,4096,4096,4096,0.0,2,0 days 00:00:00.015832,0 days 00:01:05.023515,86.2,87.6,80,605782.0,0 days 00:00:00.067733,0 days 00:00:00.285183,0 days 00:00:00.000240
1197,1198,15,4096,4096,4096,0.0,3,0 days 00:00:00.015832,0 days 00:01:06.286584,91.4,91.6,80,1348982.0,0 days 00:00:00.059680,0 days 00:00:00.272048,0 days 00:00:00.000401
1198,1199,15,4096,4096,4096,0.0,5,0 days 00:00:00.015832,0 days 00:00:57.445619,93.8,93.8,73,3727222.0,0 days 00:00:00.068939,0 days 00:00:00.274120,0 days 00:00:00.000897
1199,1200,15,4096,4096,4096,0.0,7,0 days 00:00:00.015832,0 days 00:00:47.514272,94.0,94.2,60,7294582.0,0 days 00:00:00.112208,0 days 00:00:00.296444,0 days 00:00:00.001577
1200,1201,18,256,256,64,0.75,2,0 days 00:00:00.019472,0 days 00:05:10.911700,85.6,83.8,66,49457014.0,0 days 00:00:00.063707,0 days 00:00:00.302339,0 days 00:00:00.012150
1201,1202,18,256,256,64,0.75,3,0 days 00:00:00.019472,0 days 00:04:34.653748,85.0,83.4,57,110185654.0,0 days 00:00:00.065328,0 days 00:00:00.305496,0 days 00:00:00.023688
1202,1203,18,256,256,64,0.75,5,0 days 00:00:00.019472,0 days 00:06:21.334879,84.6,82.4,52,304517302.0,0 days 00:00:00.068124,0 days 00:00:00.308950,0 days 00:00:00.060267
1203,1204,18,256,256,64,0.75,7,0 days 00:00:00.019472,0 days 00:11:18.451392,92.2,92.4,71,596014774.0,0 days 00:00:00.066966,0 days 00:00:00.321708,0 days 00:00:00.115616
